id,mon,stay,freq,plan,ad,ad1,ad2,ad3,ad4,ad5,ad6,ad7,ad8,ad8_1,ad8_2,ad8_3,ad8_4,ad8_5,inf01,inf02,inf03,inf04,inf05,inf06,inf07,inf08,inf09,inf10,item1,item2,item3,item4,item5,item6,item7,item8,item9,purp1,purp2,att01,att02,att03,att04,att05,att06,att07,att08,att09,att10,att11,att12,att13,att14,att15,att16,att17,att18,type,s1,s2,s3,s4,s5,s6,s7,s8,btimes,bprice,act01,act02,act03,act04,act05,act06,act07,act08,act09,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,ts01,ts02,ts03,ts04,ts05,ts06,ts07,ts08,ts09,ts10,s11,s12,s13,s13a,s14,s15,s16,s17,s21,s22,s23,s31,s32,s33,s34,s35,ssall,i01,i02,i03,i04,i05,i06,i07,i08,i09,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,nation,resid,prov,age,income,educ,occup,gender,area
12329,5,2,1,60,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,2,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,.,7,5,3,1,1,1
12330,5,7,1,7,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,99,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,5,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,1,8,3,11,2,1
12331,5,9,1,90,1,0,0,0,0,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,4,4,0,0,4,3,4,0,4,4,3,3,4,5,5,5,5,5,5,5,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9,.,2,8,2,11,2,1
12332,5,9,1,365,1,0,0,5,0,0,0,0,0,.,.,.,.,.,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,5,0,0,0,0,4,3,0,0,3,5,0,5,5,4,4,5,5,5,5,5,5,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,.,3,8,2,13,1,1
12333,5,6,2,60,1,5,0,0,0,0,0,0,5,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,4,4,4,0,5,5,4,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,6,3,3,5,1,1
12334,5,5,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,3,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,4,4,5,0,0,4,3,3,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,6,3,4,3,3,1,1
12335,5,7,1,120,1,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,99,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,5,5,0,0,4,4,3,2,5,4,3,3,4,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,4,5,3,3,4,1,1
12336,5,7,1,90,1,0,0,0,0,0,0,5,5,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,4,0,0,0,4,4,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,4,2,8,2,11,2,1
12337,5,6,2,90,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,99,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,3,3,2,0,4,3,3,3,5,5,5,5,5,5,5,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,3,3,2,1,1
12338,5,9,1,120,1,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,99,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,5,4,5,0,0,0,5,5,0,0,3,4,3,2,5,5,4,4,4,4,5,5,5,5,5,5,5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,7,2,8,3,11,2,1
12339,5,4,2,90,1,0,0,5,0,0,0,0,0,.,.,.,.,.,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,99,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,0,0,0,4,4,0,4,5,4,4,4,4,5,5,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,6,3,2,5,2,1
12340,5,2,8,30,1,0,0,5,0,0,0,0,0,.,.,.,.,.,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,99,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,5,4,0,5,5,4,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.,3,4,3,4,2,1
12341,5,2,1,30,1,0,0,5,0,0,0,0,0,.,.,.,.,.,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,99,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,4,1,0,4,4,3,3,4,4,5,5,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.,5,4,3,4,2,1
12342,5,1,1,90,1,0,0,5,0,0,0,0,0,.,.,.,.,.,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,0,0,0,4,0,0,5,5,4,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,4,5,3,2,1,1
12343,5,4,3,30,1,5,0,5,0,0,0,0,0,.,.,.,.,.,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,99,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,.,4,4,3,5,1,1
12344,5,3,1,30,1,5,0,5,0,0,0,0,0,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,99,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,0,0,0,4,4,0,4,4,4,4,4,4,5,5,4,5,5,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,.,5,4,2,4,1,1
12345,5,8,1,30,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,99,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,5,5,5,0,3,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,2,1,2,1,3,3,2,1
12346,5,9,1,30,1,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,5,0,0,0,5,5,5,0,3,4,5,0,3,4,4,4,2,4,5,4,5,4,5,4,4,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,4,2,8,3,11,1,1
12347,5,7,1,30,1,0,0,0,0,0,0,4,0,.,.,.,.,.,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,99,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,2,5,3,4,3,4,2,1
12348,5,7,1,120,1,5,0,5,0,0,0,5,0,.,.,.,.,.,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,99,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,4,0,4,4,4,0,4,4,4,4,4,4,5,4,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,2,8,2,1,3,2,2,1
12349,5,8,1,120,1,3,1,4,2,2,4,5,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,99,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,4,5,5,0,4,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,1,2,1,3,2,1,1
12350,5,8,1,30,1,0,0,0,0,0,0,5,0,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,99,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,5,5,0,0,4,4,5,0,0,4,5,5,0,4,4,4,4,5,5,5,5,5,5,5,5,5,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,2,2,1,2,8,3,13,1,1
12351,5,16,1,60,1,5,0,5,0,0,0,0,0,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,99,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,3,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,0,4,0,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,1,5,1,3,4,2,1
12352,5,7,1,30,1,0,0,5,0,0,0,0,0,.,.,.,.,.,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,4,5,5,5,4,5,3,3,6,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,5,0,5,5,5,5,4,4,4,4,3,5,5,5,5,5,5,3,4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,2,2,8,4,99,3,4,1,1
12353,5,6,1,30,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,3,4,3,5,5,4,4,4,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,0,4,0,4,4,0,0,0,4,4,4,4,4,5,4,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,10,5,1,3,12,1,1
12354,5,7,1,600,1,2,2,2,2,2,4,4,5,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,99,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,5,5,0,0,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2,2,1,6,3,3,5,2,1
12355,5,6,1,10,1,5,5,5,5,5,5,5,5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,99,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,5,5,0,0,5,0,5,5,0,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,2,2,1,6,2,3,2,2,1
12356,5,5,1,30,1,0,0,5,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,.,5,8,2,10,2,1
12357,5,2,1,30,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,3,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,.,4,2,3,2,2,1
12358,5,3,2,7,1,0,0,0,0,0,0,5,0,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,2,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,7,.,4,8,3,10,2,1
12359,5,11,3,14,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,5,5,0,0,0,5,5,0,0,0,4,2,0,2,4,3,2,2,2,4,4,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,6,.,5,6,3,1,2,1
12360,5,6,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,5,3,5,0,5,5,8,4,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,5,0,0,0,0,0,5,4,5,0,0,0,1,1,4,5,5,5,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,10,6,3,3,12,1,1
12361,5,6,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,4,5,4,5,0,4,4,8,4,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,4,4,0,0,0,0,3,3,3,5,4,4,4,4,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,7,1,3,12,2,1
12362,5,10,2,7,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,3,0,0,0,5,5,0,0,3,3,3,4,2,5,0,4,5,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,.,4,7,3,2,1,1
12363,5,2,1,30,1,4,0,0,0,0,0,0,0,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,3,4,0,0,5,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,.,6,8,2,12,2,1
12364,5,6,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,99,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,3,4,4,0,3,4,3,3,2,4,4,3,3,4,3,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,.,1,1,3,11,1,1
12365,5,7,1,90,1,0,0,4,0,0,0,0,0,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,5,4,4,4,4,5,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,5,5,5,5,5,5,3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,6,8,3,12,1,1
12366,5,3,3,90,1,5,0,0,5,0,0,0,0,.,.,.,.,.,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,99,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,3,5,4,0,5,5,5,5,5,4,5,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,.,4,4,3,3,2,1
12367,5,3,2,120,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,99,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,5,0,5,0,5,5,5,5,5,5,5,5,3,3,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,.,4,3,2,3,2,1
12368,5,7,1,365,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,4,5,3,4,4,4,4,6,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,3,4,0,4,0,4,4,4,5,5,5,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,6,8,3,12,1,1
12369,5,14,1,60,1,4,4,3,4,4,0,0,0,.,.,.,.,.,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,99,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,5,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,5,5,0,3,5,5,0,5,4,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,2,2,4,2,8,3,11,1,1
12370,5,86,3,180,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,5,3,3,5,2,5,5,5,0,3,4,5,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,8,.,7,1,3,12,1,1
12371,5,8,1,8,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,1,4,4,4,5,4,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,4,4,4,4,0,4,4,4,3,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,.,5,1,3,5,2,1
12372,5,4,2,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,4,4,4,3,3,2,4,4,3,3,0,3,3,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,.,3,4,3,13,2,1
12373,5,88,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,5,4,0,0,5,5,0,5,5,5,5,5,4,5,5,5,5,5,5,5,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,13,13,.,2,1,3,3,1,1
12374,5,3,1,7,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,4,3,5,5,5,4,3,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,3,0,5,4,5,5,2,2,4,4,4,5,4,4,4,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,6,.,3,2,3,1,1,1
12375,5,6,2,120,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,4,4,0,4,5,5,5,4,4,5,5,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,.,6,4,3,1,1,1
